RecordedDate,ResponseId,RecipientLastName,UserLanguage,Q4,Q4_3_TEXT,Q4R,Q5,Q6,Q6_7_TEXT,Q6R,Q7,Q7_8_TEXT,Q7R,Q8,Q8_9_TEXT,Q8GER,Q54,Q54_11_TEXT,Q8ALLR,UNILOC,CODLOC,Q9,Q9_4_TEXT,Q9R,Q10,Q10_13_TEXT,Q10R,Q11_1,Q12_1,MIDTOT,,,Q24
43918.71319,R_2ScTZqcYBd66KdC,,EN,3,Canada,4,18,7,Man,9,4,,4,1,,,,,1,CAN,1,4,Indian,45,13,None,14,7,7,1,,,"I believe my geographic location has some influence on my life. Sometimes I may go on bike rides or go on walks with my friends at the beach to talk and relax. More than the location, the people who live near me are critical to my life. Many of my friends live close to me. Knowing I have many friends close to me makes me feel as if I have someone to rely on thats emotionally and geographically close to me."
43918.73819,R_3eh1blL2Eamqzio,,EN,3,Canada,4,18,2,,2,4,,4,1,,,,,1,CAN,1,4,Nepali,56,"8,10",,"8,10",5,7,3,,,My location is a very multi cultural and accepting neighbourhood. It is also safe and I have never had to fear being myself here.
43918.74861,R_1ZxNciduOiuTALn,,EN,3,canada,4,19,1,,1,4,,4,9,south asian,,,,1,CAN,1,4,pakistani,42,3,,3,5,6,2,,,"My location is very close to the doctors, police station and stores so it has a positive impact on my health and safety."
43918.83819,R_2OT7xZ5AsSmQ5EN,,EN,3,Canada,4,18,1,,1,4,,4,"1,9",Asian-Canadian,,,,1,CAN,1,4,Chinese,23,13,None of the above,14,5,3,1,,,My area is mostly lower-middle class and is mostly safe/quiet. Very rarely does any incidents occur of which have not had any affect on me. 
43919.03681,R_1ltphs8Yqe84p45,,EN,3,Australia,25,34,1,,1,5,,5,5,,,,,5,USA,1,4,English,19,"2,3,5,9",,"2,3,5,9",5,4,5,,,"I'm certainly grateful for being able to live with my sexual orientation being out and accepted. I feel like I don't have the same opportunities as other people in my society because support for my physical and mental disabilities is so meager. I feel like I'm missing out on life. 
Generally I feel safe, even if the police refused to take any action against my neighbour who threatened to kill me due to my sexual orientation. "
43919.57917,R_2fdPxB1am3jc8uc,,EN,3,Canada,4,18,1,,1,4,,4,"1,9",South-Asian,,,,1,CAN,1,4,Bengali,62,3,,3,5,6,2,,,"My location and access to different nearby services definitely give me a stronger feeling of security and safety and improves my health because I am typically very grateful, blessed, and satisfied with how my life has been up till now. Furthermore, I have access to numerous friends and relatives nearby which puts me in a very affectionate and caring environment. Altogether, my geographic location definitely increases how much my opinions and dreams are supported and increases the overall quality of my life."
43919.63125,R_bwQMMUQMOCVBUe5,,EN,3,Canada,4,20,2,,2,4,,4,1,,,,,1,CAN,1,4,PAKISTANI,42,"8,12",,"8,12",6,7,3,,,"The area where I reside in is filled with many resources available to me. I have a good and happy relationship with my family as I can talk to them about anything. There are good schools near me with proper resources to achieve my goals. I also have goos support from my friends who also live near me. There is very little violence where I live in, it is a safe community. "
43919.67222,R_2ZKZpUSuL7rxvQ6,,EN,3,Canada,4,18,7,Female ,8,8,Straight,9,2,,,,,2,USA,1,4,Ghanaian ,69,12,,12,6,5,2,,,"I am a straight African American woman, I feel as though sometimes I am looked at with a suspicious light because some people assume I am going to do something devious due to my race. It's the little things like clutching on to their purses as they walk past me or putting a bag down on the seat in the bus. Although these microaggressions are not something I face every single day, they happen enough for me to notice them and feel sad about them. "
43919.71319,R_NXSU1wykLUyNUhr,,EN,3,Canada,4,20,1,,1,4,,4,7,,,,,7,CAN,1,4,Canada,29,"10,12",,"10,12",5,5,3,,,Currently living in scarborough near university which is where a large amount of people are gives fears about covid 19
43919.74236,R_Rtu4enND4f6KTND,,EN,3,Canada,4,18,2,,2,4,,4,7,,,,,7,CAN,1,4,Afghan,16,8,,8,3,3,2,,,"Living in an area easily accessible to everything such as entertainment, shopping centres, and friends who all live in the same area and within walking distance has a great impact on my personal health. Having access to these institutions make it much easier to talk to, interact and have fun with others. In terms of relationships, with most of my friends and family being nearby, it is easy to hold relationships and access them when needed. In terms of safety, living in area that has had violence and criminal activty does have a negative effect on an individual, but putting that aside many neighbours and friends make it less evident and are welcoming. "
43919.74514,R_31EOUOUJFIEpKKp,,EN,3,canada,4,20,1,,1,4,,4,9,east asian,,,,1,CAN,1,4,chinese,23,13,international student,21,6,6,2,,,"The community is far from downtown and is quiet and peaceful, it sometimes make me feel a little lonely but most of the time I enjoy the mood and environment I was in."
43919.77569,R_2chJR9kkRh6GFvH,,EN,3,Canada,4,19,2,,2,4,,4,1,,,,,1,CAN,1,4,South Asian,52,13,None of the above,14,6,6,1,,,"My geographical location is extremely peaceful, calm, and positive"
43919.82778,R_2afPDIrZOMnoFiQ,,EN,3,Canada,4,19,2,,2,4,,4,1,,,,,1,CAN,1,4,Sri Lankan,76,13,Child of Refugees,22,6,7,2,,,"My location plays a huge role in my safety, health and relationships. Most of my immediate family live within the same area. My school is very close to home which makes it convenient to see my friends often. There are several parks and recreational centres near me to help with my mental health. "
43919.90278,R_1kHv1PAPPMuw8sT,,EN,3,Canada,4,18,5,,5,5,,5,1,,,,,1,CAN,1,4,N/A,18,"3,6,9",,"3,6,9",4,3,6,,,"I dont live that close to any of my friends, so I feel pretty isolated."
43920.06806,R_4YIl7CuWAHRh9g5,,EN,1,,1,24,7,Man ,9,8,Straight ,9,7,,,,,7,USA,1,4,Arab ,34,13,Student,14,5,5,1,,,I am not sure 
43920.11667,R_2xzXVi5mGR2PN1E,,EN,1,,1,20,2,,2,4,,4,"2,3,5",,,,,3,USA,1,4,Trini/Italian/Welsh,5,5,,5,6,5,2,,,My current location allows me to feel more freedom and to be the closest with those I relate the most with and can turn to if need. be.
43920.44653,R_1Olgu8v4FGVlcQZ,,EN,3,Canada,4,18,1,,1,4,,4,9,Indian,,,,9,CAN,1,4,,4,1,,1,6,7,2,,,My geographic location has a large impact on my safety health and relationships as everyone lives in a specific community with different people and different values.
43920.52847,R_1mOt1u7u3zGWn7q,,EN,1,,1,19,1,,1,4,,4,5,,,,,5,USA,1,4,Austrian,25,"1,12",,"1,12",5,6,2,,,Living in the edge of chicagoland gives me many options of places where I want to go and live my life.
43920.88194,R_oZ8SBeLmKxokCaJ,,EN,3,Canada,4,18,2,,2,4,,4,"3,9",South Asian,,,,1,CAN,1,4,"Canadian, Bengali",5,8,,8,5,6,2,,,I live in a fairly safe community.  It's nice and my neighbours are quite friendly.
43920.96528,R_570b2plmongx90R,,EN,1,,1,19,7,Female,8,1,,1,5,,,,,5,USA,1,4,American,6,9,,9,6,6,2,,,"My location is suburban. I live with my mom, dad and sister (26) while my brother (29) lives in Virginia. I feel very safe where I live and I have a good relationship with my family. I moved to my current location the summer of junior year of high school so that had an impact on mental health. My location doesn't have much of an impact on my life. Recently, it's been more about social life, and school that has effected my health the most. "
43920.98125,R_Bsk9MCSUucwCmyd,,EN,3,Canada ,4,18,1,,1,4,,4,7,,,,,7,CAN,1,4,Lebanese ,57,"8,10",,"8,10",5,6,3,,,I have access to mental health resources in my location. 
43921.03958,R_3HhLvv4mzbgPtJK,,EN,3,Canada,4,19,2,,2,4,,4,3,,,,,3,CAN,1,4,English & Bahamian,5,3,,3,6,6,2,,,"My location is a very safe location and does not impact negatively on my health, relationships or how i get around town."
43921.04236,R_cwlH0yKPAe7udkB,,EN,3,Canada,4,18,2,,2,4,,4,7,,,,,7,CAN,1,4,middle eastern,49,"3,8",,"3,8",4,6,3,,,"it is a very safe location, it is far from my family but it is close to my friends and it is a good community"
43921.09583,R_2AL7hqKrNehqjiS,,EN,3,Canada,4,18,2,,2,4,,4,9,Caribbean,,,,4,CAN,1,4,Guyanese,81,13,none,14,6,7,1,,,"My location impacts me positively as I am close to my friends and family. As well, I am situated close to hospitals and grocery stores. I feel like my location doesn't impact me negatively."
43921.59931,R_1K6V93VHOiR2zf9,,EN,1,,1,19,6,,6,8,Panromantic/Homosexual,4,3,,,,,3,USA,1,4,Multi-ethnic,5,13,none of these apply,14,7,7,2,,,"The only thing I am currently aware of, is that my geographic location controls who I may encounter daily. But ultimately, I know what is meant to be in my life will. The same goes for my identities. I tend to exist at the intersection of many groups of people. With that awareness, whoever is meant to co-exist with me, will."
43921.59931,R_3KqKLbwY35hzPmg,,EN,3,Canada,4,23,1,,1,4,,4,1,,,,,1,CAN,1,4,Chinese,23,10,,10,6,5,2,,,"I feel lucky to be raised in a country such as Canada, as the general environment here is very good. I lived in a good neighbourhood, which lead to good things about the relationships I developed and my safety. My parents took good care of me and my health."
43921.62153,R_22VQb8XrIJUViis,,EN,3,Canada,4,27,2,,2,4,,4,9,East Asian,,,,1,CAN,1,4,Chinese,23,12,,12,5,6,2,,,"The property I am living is located in Markham where a lot of Chinese living there, which let me feel as warm as in China since I am an immigrant. The area I am living is relevant safety. Some of famous hospital and walk in clinic nearby so I don't have to worry about any health issue I might have."
43921.67153,R_2aramWWtNoXFOYG,,EN,3,Canada,4,19,2,,2,1,,1,4,,,,,4,CAN,1,1,,1,"1,9",,"1,9",5,6,4,,,"I live in a quiet neighbourhood with old people so nothing really bad happens, I don't identify myself as a visible minority "
43921.70278,R_1irZNRw4oj74u4x,,EN,3,Canada,4,18,1,,1,4,,4,9,Asian,,,,1,CAN,1,4,Chinese,23,13,digitally addicted,19,5,4,2,,,"I believe that I always choose my own path. It also applies on sexual-related stuff, I think my personality is the only thing that impacts me."
43921.80625,R_2YFaNeQCVyiclSw,,EN,1,,1,21,2,,2,2,,2,5,,,,,5,USA,1,4,"English, eastern european",5,1,,1,7,4,2,,,"In Rowlett Tx, I feel mostly safe! I wouldn't feel comfortable here going out openly in public with a partner though. But I am not comfortable with PDA in general. "
43921.99236,R_9tdshc9KzQricVj,,EN,3,Canada,4,21,2,,2,4,,4,1,,,,,1,CAN,1,4,Chinese,23,"3,10",,"3,10",5,5,3,,,"1. Unable or inconvenient to always meet-up with significant other (living in different towns)
2. Feel at ease and welcomed when walking around neighbourhood; feel relatively safe but still vigilant when walking alone at night
3. Tend to not share my location with others of different ethnicity that aren't my own due to fear of racism"
43922.02708,R_2uqtZNvyi0vnwkU,,EN,3,Canada,4,18,2,,2,4,,4,9,South Asian,,,,1,CAN,1,4,Sri Lankan,76,13,a student,14,7,7,1,,,"I live near my cousins, so since we live so close it is easy to keep our relationship strong. I feel safe in my community. "
43922.10972,R_5v8dCpffvnADLdD,,EN,3,Canada,4,18,2,,2,4,,4,9,Asian-Canadian,,,,1,CAN,1,4,Chinese ,23,9,,9,4,5,2,,,"While technically I live in a ""ghetto"", I've never really felt the fear that ""should"" come along with it. While crime is higher than it is in other neighbourhoods, it's quite understood that if you respect other people and don't go meddling around in their business, they'll treat you the same way. Honestly, living where I live coupled with the people around me (although I cannot consider my family to be poor) has probably skewed me in the direction of disdain for the rich and societal wealth gaps. "
43922.43681,R_XKYWhSSngDmF3Md,,EN,3,Canada,4,20,2,,2,1,,1,5,,,,,5,CAN,1,3,,3,"3,9",,"3,9",3,6,3,,,"Currently, my location is keeping me safe, as a response to COVID. I am supported in most of my lifestyle choices by the laws that are in place. and i feel safe in my sexual orientation. I feel the minimum wage in my country is fair, and I have been supported by jobs in the past, enough to stay afloat, as well as have some spending money. I am overall very content with Canada, I think it is a beautiful country, and I believe it helps many cultures feel appreciated and heard. I am also able to get adequate care for my mental health."
43922.57222,R_2aUXsEMfc00Dvmv,,EN,1,,1,18,1,,1,8,straight,9,5,,,,,5,USA,1,2,,2,1,,1,6,7,1,,,
43922.59653,R_2sYEAh4zG6Oe8QY,,EN,1,,1,28,2,,2,4,,4,5,,,,,5,USA,1,2,,2,"1,3,5,6",,"1,3,5,6",4,7,4,,,"I donâ€™t necessarily live in a â€œbadâ€ area, but itâ€™s not completely safe. The homeless population is high and the drug use is high as well. I have to go out of my city to get the health care I need. Itâ€™s still the same county, but outside of Anaheim. My church is outside of my city as well and Iâ€™m thankful for this. "
43922.68611,R_1N9zoR8wxi64s0Z,,EN,3,Canada,4,18,2,,2,4,,4,2,,,,,2,CAN,1,4,African,17,"3,8,10,12",,"3,8,10,12",4,5,5,,,I live in a place that does not have a lot of people who look like me so it is sometimes difficult to relate to everyone and it gets lonely.
43922.72014,R_1Q9NG4XT16PoHIg,,EN,3,Canada,4,19,1,,1,4,,4,7,,,,,7,CAN,1,4,Arabic,34,3,,3,4,6,2,,,"I am close to hospitals, clinics, schools, and live with my family. I think all of these impact my safety, health and relationships positively. "
43922.74097,R_3CTJxAPf5r6sfPA,,EN,1,,1,22,2,,2,1,,1,4,,,,,4,USA,1,1,,1,6,,6,5,3,3,,,I feel unsafe where I live 
43922.78403,R_2xSmGKVnnfHbhpc,,EN,1,,1,24,1,,1,4,,4,5,,,,,5,USA,1,"2,3,4","polish, danish",5,13,slightly physically disabled.,2,5,7,1,,,I live with my family while in college to save money and most days I wish I could move out because I do better on my own. Plus having my own place means more freedoms without fear of social consequences. But I have to stay here and save money if I am going to be able to afford my dream college for my masters degree.
43922.79236,R_27jOpMS0hVDb5GG,,EN,3,canada,4,18,2,,2,4,,4,1,,,,,1,CAN,1,4,filipino/malaysian,5,3,,3,6,6,2,,,where i live is a safe place. I grew up in this area so I have close relationships with people in the area due to middleschool/highschool. 
43922.79653,R_1ewUzE8Gfrg8FG5,,EN,3,Canada,4,18,2,,2,4,,4,"7,9",Indian,,,,3,CAN,1,4,Indian,45,8,,8,6,4,2,,,"Currently Canada might go under further lockdown due to the pandemic, which will definitely affect my mental health negatively as I will constantly be on the edge."
43922.90347,R_3niuPtqoRrAjtvA,,EN,3,China,18,21,1,,1,4,,4,9,Asian,,,,1,CAN,1,4,Chinese,23,13,student,14,6,6,1,,,"Everyone around looks peaceful and pleasant, no need to worry negative effect on me."
43922.91528,R_3kO4BRrf2vPZhOc,,EN,3,Canada,4,18,1,,1,4,,4,7,,,,,7,CAN,1,4,afghan,16,3,,3,6,7,2,,,"I live in a standard area in which I have easy access to the things I need most. Parental help, medical attention, etc."
43923.05139,R_1Nyug41f7pV6OXF,,EN,3,Canada,4,18,1,,1,4,,4,1,,,,,1,CAN,1,4,Taiwanese,32,3,,3,5,6,2,,,"I am close to the TTC, so it allows me to commute safely and conveniently. A lot of my friends live in this area so I am really happy with this location. Access to a lot of restaurants which is great. "
43923.45694,R_1r2rEuOdrpv1ji3,,EN,3,Canada,4,18,2,,2,4,,4,9,Indo-caribbean,,,,4,CAN,1,4,Guyanese,81,12,,12,7,7,2,,,"My location is what is known as the ghetto. There are often police cars around, but we only sometimes know why. It makes me fearful for my safety, especially walking home alone at night. Often, the glass in our lobby will be broken, either from someone trying to get in or maybe a fight. That makes me worried that someone unknown is in the building and it's not like we have cameras for our safety. I am close by to my doctor, my workplace and my school so the area is not that bad. I live with my parents so I see my family every day, making our relationships in a good place. "
43923.48333,R_DNz5XLqnRLLeVSp,,EN,3,Canada,4,19,2,,2,4,,4,9,Asian,,,,1,CAN,1,4,Korean,64,"3,12",,"3,12",5,5,3,,,"Geographically, Canada is open to non-heterosexual people, which made me realize that they are all the same human beings. "
43923.57917,R_2YPpzCUf2XNbFOn,,EN,3,Canada,4,19,2,,2,4,,4,7,,,,,7,CAN,1,"3,4",,5,12,,12,7,7,2,,,i live in a safe neighborhood with no issues with surrounding people or the area in general.  my location does not impact my safety or health 
43923.60486,R_d5WwWDaFnw2es8x,,EN,1,,1,18,7,Woman,8,4,,4,2,,,,,2,USA,1,4,Black,17,3,,3,4,6,2,,,"Im with my sis so it's good
"
43923.66667,R_2rBCqKDNvY3GFuP,,EN,3,Canada,4,22,1,,1,1,,1,5,,,,,5,CAN,1,4,"Italian, Scottish",5,5,,5,5,5,2,,,"My home is pretty good for me, not too far from school or downtown. I've never felt unsafe in the neighbourhood. "
