id,language,country_code,age,gender_code,sex_orient_code,race_code,minority_code,qual_life,resources,qual
R_3elDbQKWIQipnKp,EN,United States,21,Cisgender Woman,Heterosexual,Latina/o/x,No Minority Identities/None/None of Above/Blank/Priveleged Identity Listed,6,6,I live in a ranch. I live with my in laws and my fianc̩. I love living here because its pretty big to where I can drive all the way to the back of my backyard. I like taking walks and enjoying the fresh air when I can. we have animals too that are calming. I like the open areas.
R_Y3lPxuZB4tDH3Xz,EN,United States,18,Cisgender Woman,Heterosexual,White/European,NA,3,7,My location is known for housing very racist and/or heavily conservative people. This causes me to have little access to acceptable mental health services/ police protection/ etc
R_pmfYK87QdM3ICEp,EN,United States,18,Cisgender Woman,Heterosexual,White/European,Larger Bodied,7,7,I have a good life with many involved people.
R_TilVUZqBwXz6joR,EN,United States,22,Cisgender Woman,Heterosexual,Latina/o/x,NA,5,6,My location or identities don't really impact my life
R_VJuIrrgrLgtl8Zz,EN,United States,18,Cisgender Man,Heterosexual,Asian,No Minority Identities/None/None of Above/Blank/Priveleged Identity Listed,5,5,"Being in self-isolation has made me feel lonely, however I know that being in quarantine is for the better of my community, therefore I will comply."
R_3JFbxlBylZHk2Fd,EN,United States,21,Cisgender Woman,Heterosexual,Multi-Racial,Self-ID with No Write In,6,6,"I feel like my family was fortunate to have a home that is our own but my dad has been off and on a job. With my mom as the only income, we have would have poorer diets but my mom is from China so she was able to make us her home food. I was able to understand different backgrounds and cultures and what it is like to like on high lower class."
R_1eLzmc2HQnLHXsG,EN,United States,19,No Response (Left Blank),Panromantic/Pansexual,Latina/o/x,NA,3,4,"I live in a neighborhood in which gang violence is very common, and therefore is dangerous to do certain activities"
R_2ZEOt63FbdrWNHS,EN,United States,21,Cisgender Woman,Heterosexual,Asian,Mentally Unwell,5,5,There is not a lot of resources around me to help with dealing with my health and safety.
R_eRvzhEXvYLi8piN,EN,United States,22,Cisgender Woman,Bisexual,Latina/o/x,NA,3,3,"I am a current student at the University of California, Merced in California. However, I grew up in the low income section of Los Angeles. I know that because of my environment growing up, I received a lack luster education and has lead to me having to overcome so many obstacles as a student. I think just overall it has caused my mental health to stumble and giving me feelings of worthlessness"
R_bjbbEVLYU8YM9gJ,EN,United States,20,Cisgender Man,Gay,Latina/o/x,Larger Bodied,5,4,-
R_1is8OUWKWYbUkoe,EN,United States,21,Cisgender Woman,Heterosexual,Latina/o/x,NA,2,2,It doesn't really impact me but I can see that the place I reside in has a priority to who they help and who they don't
R_2RWY9ii1G1IEaRb,EN,United States,21,Cisgender Woman,Bisexual,White/European,Mentally Unwell,5,7,I am back home with my mother and i have no friends around me here. I feel really lonely and unable to cope with hanging out with myself. I am safe here during this crisis but mentally really challenged to find things to do to keep myself entertained
R_TpibQy5rKZnhf3P,EN,United States,21,Cisgender Woman,Heterosexual,Latina/o/x,No Minority Identities/None/None of Above/Blank/Priveleged Identity Listed,6,7,"I live in a small town. My grandmother is my neighbor and my mother lives down the street. I love my town, it has definitely made me closer to my whole family and friends."
R_3qamD3E1fnVvy6y,EN,United States,18,Cisgender Woman,Heterosexual,Latina/o/x,Language Minority,4,5,None
R_UPzj4yit6QhaW5j,EN,United States,21,Cisgender Woman,Heterosexual,Latina/o/x,Unemployed,7,7,"At night I fear my safety.For example, I run out of my car to go inside my house at night when I get home. I live in front of a clinic so I don't fear my health. All my friends and boyfriend live around my area so I hold great relationships."
R_yxYFq3fn8wBnelb,EN,United States,21,Cisgender Man,Heterosexual,Black/African,Self-ID with No Write In,4,4,"California is more open about sexuality and representation. Although I've never felt the need to be a part of a group, its available"
R_yPGtvV6MAsZn1QZ,EN,United States,19,Cisgender Man,Heterosexual,White/European,NA,4,4,Smaller town creates better relationships but less opportunities to find similar people to myself
R_2dEyxGIvcVtExGr,EN,United States,21,Cisgender Woman,Heterosexual,White/European,Self-ID with No Write In,4,6,I believe that i live in a fairly safe area there are not a lot of people around and because i live near more at risk people those being over the age of 55 people are more careful in my area so i feel safe.
R_1FHr3LxgU3RLv21,EN,United States,18,Cisgender Man,Heterosexual,Latina/o/x,Larger Bodied,5,5,For the most part my location is safe. its safe yet some crimes do occur but not sever crimes. My health isn't affected by my geographic location. My identity has definitely been shaped by my surroundings. It was always and open and comfortable environment. I was always encouraged to be me.
R_2YQz2LktxlvHQ7m,EN,United States,19,Cisgender Woman,Bisexual,Multi-Racial,Unemployed,6,7,my location impacts me in great ways. I live in a city where there is an abundance of resources for whatever I need.
R_2tmp7cRsOriH9MU,EN,United States,19,Cisgender Man,Heterosexual,White/European,Larger Bodied,5,7,"In the current situation, I feel like a lot of people are under stress because of the virus and people do not know how to deal with it."
R_1GK269j9XWM89Me,EN,United States,18,Cisgender Man,Heterosexual,White/European,Larger Bodied,5,6,Nothing about my location really effects any of those factors.
R_xf1Wyp9IN0i5OTv,EN,United States,22,Cisgender Woman,Heterosexual,Latina/o/x,Larger Bodied,7,6,"During this pandemic, it has been difficult to adjust into a new lifestyle. I'm blessed I have my friends and family for support. I also have an emotional support animal, and have attended therapy. I am aware of the resources that my geographic location provides."
R_1QWbphCJSp8mguZ,EN,United States,19,Cisgender Man,Heterosexual,White/European,Mentally Unwell,4,4,"I think that my geographical location has not hindered me in who I am and who I am becoming solely because of the internet. My relationships are limited due to where I live and the small school I grew up in. I often still feel very alone in the world, maybe that is because of the small town I feel in. I feel like I have lack of access to new relationships so I can find a group of people I really fit in with. Idk"
R_TiNZMWZryTixQ1H,EN,United States,21,Self-ID with No Write In,Heterosexual,Latina/o/x,Unemployed,6,4,My location scares me knowing there are people who have the virus.
R_Tw8VWrKWcmuyDUR,EN,United States,21,Cisgender Woman,Heterosexual,Latina/o/x,Unemployed,5,7,My location can be considered safe. My location has no significance in my health or relationships.
R_1gFNkjdK5k8CYn8,EN,United States,18,Cisgender Woman,Heterosexual,Latina/o/x,NA,5,4,"I live in a very dangerous place. I can get shot at in broad daylight. As a female, I have to be always accompanied. I find it best that I go to my friends instead of them come to me in order to protect their safety."
R_2eOsXde8nP1u399,EN,United States,22,Cisgender Woman,Heterosexual,Latina/o/x,NA,4,1,I do not think my location impacts my identity or well being.
R_1JKthQMue3HYf8a,EN,United States,21,Cisgender Man,Heterosexual,White/European,Unemployed,7,7,"My location is safe, and allows me to be ablee to experience healthy things to keep myself healthy"
R_xtjcpnqJDP8jTnX,EN,United States,22,Cisgender Woman,Bisexual,Latina/o/x,Unemployed,5,5,It has made a stronger and tougher person.
R_1nNuLnoWE0n4SGt,EN,United States,20,Cisgender Woman,Bisexual,Latina/o/x,Unemployed,5,6,I live in a pretty safe neighborhood. I can safely walk alone during the day and night but I choose not to.
R_2rvn6hzLYG4YBr5,EN,United States,20,Cisgender Woman,Heterosexual,Latina/o/x,Immigrant,5,6,Being home every day has made me feel sad and feel like I have nothing worth my while.
R_3Eu3BDsMHuaHTGx,EN,United States,21,Cisgender Woman,Bisexual,Multi-Racial,Unemployed,7,7,"Living in Inglewood, CA while the city undergoes many changes, such as the building of the new Rams football stadium and the Forum, I've had to watch as my city and neighborhood are slowly gentrified. There are physical and mental ramifications of this, such as the increased noise level, increased foot and vehicle traffic, and it is mentally draining having to experience the push out of the members of my community by those hoping to ""improve"" the state of the city."
R_3I9orC2UJa3WlQt,EN,United States,20,Cisgender Woman,Heterosexual,Latina/o/x,Larger Bodied,4,4,N/A
R_1nUEfNP0bnj9Ef4,EN,United States,21,Genderqueer,Lesbian,Asian,Unemployed,5,5,"I'm in the central valley of california, which people aren't too fond of. I love the Central Valley. I think it's a beautiful place and there can be so much change in terms of the attitudes of the people. Small cities make me feel safe. It has shaped my outlook on big cities."
